Customer_ID,Age,Gender,Loyalty_Member,Product_Type,SKU,Rating,Order_Status,Payment_Method,Total_Price,Unit_Price,Quantity,Purchase_Date,Shipping_Type,Add_ons_Purchased,Month
2526,22,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,Express,Impulse Item,8.43,Dec
2526,22,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,186.75,20.75,9,Express,"Accessory,Impulse Item",46.21,Sep
2526,22,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,Overnight,Accessory,26.53,Sep
2527,75,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,62.25,20.75,3,Overnight,"Impulse Item,Accessory",35.16,Oct
2528,28,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,Overnight,"Extended Warranty,Extended Warranty",75.96,Jan
2529,20,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,463.96,463.96,1,Standard,,0,Mar
2530,33,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,124.5,20.75,6,Express,Impulse Item,30.1,Jan
2531,60,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,Express,"Accessory,Extended Warranty,Impulse Item",101.4,Aug
2532,78,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,2319.8,463.96,5,Standard,,0,Oct
2532,78,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,166,20.75,8,Express,"Extended Warranty,Extended Warranty,Extended Warranty",132.72,Dec
2533,30,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,791.19,791.19,1,Overnight,"Accessory,Impulse Item",39.49,Aug
2534,55,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,Express,"Extended Warranty,Extended Warranty,Impulse Item",71.29,Oct
2534,55,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,Overnight,,0,Apr
2535,24,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,Overnight,"Accessory,Impulse Item",35.83,Apr
2535,24,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,4639.6,463.96,10,Standard,"Impulse Item,Extended Warranty",41.96,Apr
2537,42,Female,No,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,Express,,0,Apr
2538,67,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,41.5,20.75,2,Standard,Extended Warranty,28.37,Dec
2538,67,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,6758.64,844.83,8,Standard,"Extended Warranty,Impulse Item",49.8,Aug
2539,80,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,Express,"Impulse Item,Accessory",49.16,Jun
2540,64,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,Standard,"Accessory,Impulse Item",78.49,Jul
2540,64,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,Overnight,,0,Aug
2542,24,Female,No,Tablet,SKU1002,3,Cancelled,Cash,988.12,247.03,4,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",28.18,Nov
2543,67,Male,Yes,Laptop,SKU1005,3,Completed,Credit Card,2783.76,463.96,6,Express,"Impulse Item,Accessory,Accessory",98.68,Dec
2544,18,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,844.83,844.83,1,Express,"Extended Warranty,Extended Warranty",62.64,May
2546,70,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,Overnight,"Accessory,Impulse Item",84.18,Jan
2547,60,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,Standard,"Accessory,Accessory",54.01,Nov
2547,60,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,Standard,"Extended Warranty,Impulse Item",55.5,Mar
2547,60,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,Express,Extended Warranty,13.39,Jul
2547,60,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,Overnight,"Accessory,Impulse Item",64.64,Sep
2549,22,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,Express,"Extended Warranty,Impulse Item",52.39,Nov
2550,24,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,8448.3,844.83,10,Overnight,Extended Warranty,43.47,Mar
2550,24,Female,No,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,Express,Impulse Item,24.75,Aug
2551,50,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,83,20.75,4,Overnight,Impulse Item,40.26,Oct
2552,63,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,Express,Accessory,40.18,Aug
2553,48,Female,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,Standard,"Extended Warranty,Accessory,Accessory",114.66,May
2553,48,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,4224.15,844.83,5,Express,"Extended Warranty,Accessory",65.03,Jun
2555,43,Female,No,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,Express,"Impulse Item,Accessory,Accessory",76.74,Dec
2555,43,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,844.83,844.83,1,Overnight,,0,Jan
2555,43,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,Overnight,"Extended Warranty,Impulse Item,Extended Warranty",49.67,Aug
2556,35,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,Overnight,"Extended Warranty,Impulse Item,Accessory",60.72,Sep
2556,35,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,Standard,"Accessory,Impulse Item,Accessory",77.1,Oct
2556,35,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,Standard,"Extended Warranty,Impulse Item",12.87,Dec
2556,35,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,Overnight,"Extended Warranty,Impulse Item",58.71,Jul
2556,35,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,Express,,0,Sep
2556,35,Female,No,Smartphone,SKU1001,5,Completed,Paypal,83,20.75,4,Express,Accessory,21.26,Sep
2558,22,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,Express,"Accessory,Impulse Item",73.51,Nov
2558,22,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,Standard,"Impulse Item,Impulse Item,Accessory",83.44,Mar
2558,22,Female,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,Overnight,,0,Jul
2560,62,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,186.75,20.75,9,Express,,0,Dec
2560,62,Female,No,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,Express,,0,Jan
2560,62,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,844.83,844.83,1,Standard,"Accessory,Accessory,Impulse Item",87.21,Mar
2561,37,Male,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,Standard,,0,Oct
2561,37,Male,No,Laptop,SKU1005,3,Completed,Paypal,4175.64,463.96,9,Express,"Impulse Item,Accessory",47.77,Jun
2562,23,Male,No,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,Standard,,0,Apr
2562,23,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,Express,,0,Sep
2563,64,Female,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1729.21,247.03,7,Express,"Impulse Item,Accessory,Impulse Item",72.52,Oct
2565,49,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,Standard,,0,Oct
2567,28,Female,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,Standard,Accessory,25.42,Feb
2567,28,Female,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,Standard,"Extended Warranty,Accessory,Extended Warranty",112.77,Mar
2568,52,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,Overnight,"Extended Warranty,Impulse Item,Accessory",116.08,Nov
2568,52,Female,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,Express,"Extended Warranty,Accessory",70.58,Nov
2568,52,Female,Yes,Tablet,SKU1002,3,Cancelled,Paypal,1976.24,247.03,8,Express,"Impulse Item,Impulse Item",87.51,Jan
2568,52,Female,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,Express,"Impulse Item,Impulse Item",39.57,Feb
2569,26,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,186.75,20.75,9,Overnight,,0,Jan
2569,26,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,Overnight,,0,Jun
2570,18,Male,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,Standard,"Accessory,Extended Warranty",77.3,Jan
2571,71,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,Standard,,0,Dec
2572,41,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,207.5,20.75,10,Standard,Extended Warranty,20.01,Apr
2572,41,Male,No,Laptop,SKU1005,3,Completed,Paypal,1855.84,463.96,4,Express,"Impulse Item,Accessory",81.09,May
2572,41,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,844.83,844.83,1,Express,"Impulse Item,Impulse Item",76.04,Jun
2573,70,Male,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,Standard,,0,Dec
2574,37,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,103.75,20.75,5,Standard,"Impulse Item,Accessory,Extended Warranty",48.87,Aug
2576,78,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,20.75,20.75,1,Express,Extended Warranty,48.39,Oct
2576,78,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,Express,Impulse Item,24.82,Dec
2576,78,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,Standard,,0,Apr
2577,35,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,Express,"Accessory,Impulse Item,Extended Warranty",37.42,Jul
2578,28,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,Express,Extended Warranty,38.88,Apr
2579,67,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,2223.27,247.03,9,Overnight,"Impulse Item,Accessory,Extended Warranty",50.2,Jun
2580,55,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,1235.15,247.03,5,Standard,Extended Warranty,22.85,Oct
2587,28,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,Express,"Extended Warranty,Impulse Item,Accessory",67.54,Nov
2587,28,Female,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,Overnight,"Accessory,Extended Warranty",65.84,May
2587,28,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,988.12,247.03,4,Standard,,0,Jun
2587,28,Female,No,Laptop,SKU1005,3,Completed,Cash,1855.84,463.96,4,Express,"Impulse Item,Extended Warranty",13.33,Jul
2587,28,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,83,20.75,4,Overnight,"Impulse Item,Accessory,Accessory",89.29,Sep
2588,34,Female,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,Standard,"Extended Warranty,Extended Warranty",33.61,Jul
2589,73,Female,No,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,Express,Extended Warranty,9.03,Dec
2589,73,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,Express,"Impulse Item,Impulse Item,Accessory",93.92,Sep
2590,52,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,2783.76,463.96,6,Overnight,"Impulse Item,Accessory,Accessory",97.06,Jun
2591,44,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1235.15,247.03,5,Overnight,,0,Dec
2591,44,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,Express,"Impulse Item,Extended Warranty,Impulse Item",95.63,Mar
2593,44,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,Overnight,"Accessory,Extended Warranty",51.71,Jul
2593,44,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,Overnight,Impulse Item,43.94,Sep
2594,74,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,Express,"Accessory,Extended Warranty,Accessory",56.07,Jun
2597,78,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,844.83,844.83,1,Overnight,Accessory,21.17,Dec
2597,78,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,Standard,Extended Warranty,28.64,Aug
2598,33,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",36.83,Jan
2602,26,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,Overnight,,0,Jun
2603,72,Female,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,Standard,"Accessory,Impulse Item",58.41,Mar
2603,72,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,494.06,247.03,2,Express,"Accessory,Impulse Item",82.8,Jul
2604,38,Female,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,Standard,,0,Jul
2604,38,Female,No,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,Express,Extended Warranty,34.05,Aug
2605,33,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,Express,"Accessory,Impulse Item,Extended Warranty",128.57,Sep
2607,68,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",80.22,Jul
2607,68,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,4175.64,463.96,9,Express,"Extended Warranty,Impulse Item,Accessory",135.92,Sep
2610,36,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,1976.24,247.03,8,Overnight,,0,May
2610,36,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,1391.88,463.96,3,Overnight,Extended Warranty,25.44,Sep
2611,49,Male,No,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,Standard,,0,Dec
2613,48,Male,No,Smartphone,SKU1001,5,Completed,Paypal,103.75,20.75,5,Express,"Impulse Item,Accessory",18.49,Nov
2614,46,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,Standard,,0,Nov
2615,55,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,Standard,Accessory,22.95,Sep
2615,55,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,2783.76,463.96,6,Overnight,,0,Jan
2615,55,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,Express,,0,Feb
2615,55,Male,No,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,Overnight,"Accessory,Accessory,Impulse Item",55.9,May
2619,76,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,844.83,844.83,1,Overnight,,0,Jun
2621,30,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,4747.14,791.19,6,Standard,,0,Sep
2624,73,Female,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,Overnight,"Extended Warranty,Impulse Item",67.73,Nov
2624,73,Female,No,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,Standard,"Accessory,Impulse Item",75.91,Mar
2624,73,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,Standard,,0,Jun
2625,75,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,1855.84,463.96,4,Standard,Extended Warranty,10.96,Jan
2626,60,Male,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,Standard,"Impulse Item,Impulse Item",28.43,May
2627,23,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,Express,Impulse Item,44.84,May
2628,51,Male,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,4747.14,791.19,6,Overnight,Accessory,7.65,Jul
2629,49,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,Standard,"Extended Warranty,Accessory",63.23,Feb
2629,49,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,Express,"Impulse Item,Impulse Item,Accessory",62.38,Sep
2632,18,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,5538.33,791.19,7,Standard,"Impulse Item,Impulse Item,Impulse Item",65.96,Mar
2633,28,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,Standard,"Accessory,Impulse Item,Accessory",78.9,Oct
2633,28,Male,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,Overnight,"Impulse Item,Accessory,Accessory",76.74,Oct
2636,56,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,Express,Accessory,31.94,Nov
2636,56,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,1855.84,463.96,4,Express,Accessory,23.79,Feb
2636,56,Male,Yes,Tablet,SKU1002,3,Cancelled,Paypal,2223.27,247.03,9,Standard,"Extended Warranty,Extended Warranty,Impulse Item",89.58,May
2637,63,Female,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,124.5,20.75,6,Overnight,Extended Warranty,27.78,Apr
2637,63,Female,No,Smartphone,SKU1004,2,Completed,Paypal,6329.52,791.19,8,Overnight,"Accessory,Accessory",24.18,Jun
2639,57,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,62.25,20.75,3,Standard,"Accessory,Accessory",71.21,Jul
2640,68,Female,Yes,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,Standard,"Extended Warranty,Accessory",36.2,Nov
2641,62,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,Express,"Impulse Item,Extended Warranty",73.95,Feb
2643,76,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,Express,"Extended Warranty,Extended Warranty",52.42,Dec
2644,37,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,Express,"Impulse Item,Extended Warranty,Impulse Item",55.86,Jan
2644,37,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,844.83,844.83,1,Overnight,,0,May
2645,79,Male,No,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,Express,"Extended Warranty,Impulse Item,Accessory",101.53,Apr
2649,33,Female,No,Smartphone,SKU1001,5,Completed,Paypal,124.5,20.75,6,Standard,,0,Apr
2650,57,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,Overnight,Impulse Item,30.44,Nov
2650,57,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,Express,Extended Warranty,46.1,Jan
2651,40,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,Overnight,Impulse Item,35.89,Nov
2651,40,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,1976.24,247.03,8,Standard,"Extended Warranty,Impulse Item",49.58,Mar
2653,77,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,Overnight,"Accessory,Impulse Item,Impulse Item",47.77,Dec
2654,63,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,Overnight,Impulse Item,40.75,Nov
2656,76,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,4175.64,463.96,9,Overnight,"Accessory,Accessory",51.01,Oct
2657,79,Male,No,Smartphone,SKU1004,2,Completed,Paypal,6329.52,791.19,8,Standard,Accessory,23.03,Jun
2658,28,Male,Yes,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,Overnight,"Extended Warranty,Accessory",25.16,Sep
2659,73,Female,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,Express,,0,Dec
2659,73,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1729.21,247.03,7,Express,"Extended Warranty,Accessory,Impulse Item",78.16,Jul
2661,65,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,124.5,20.75,6,Standard,"Impulse Item,Impulse Item",28.47,Oct
2661,65,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,103.75,20.75,5,Express,"Impulse Item,Extended Warranty",73,Mar
2661,65,Male,No,Smartphone,SKU1004,2,Completed,Cash,3164.76,791.19,4,Express,"Accessory,Impulse Item",87.07,May
2662,48,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,Express,"Impulse Item,Accessory",64.42,Jan
2662,48,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,Express,"Impulse Item,Impulse Item,Accessory",81.02,May
2662,48,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,Express,"Impulse Item,Extended Warranty,Extended Warranty",110.14,Jul
2663,64,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,Overnight,,0,Dec
2663,64,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,Standard,"Extended Warranty,Impulse Item",64.11,Apr
2663,64,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,791.19,791.19,1,Overnight,,0,Aug
2664,78,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,Overnight,,0,Oct
2664,78,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,Overnight,"Impulse Item,Extended Warranty",74.39,Apr
2665,27,Male,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,3247.72,463.96,7,Standard,"Extended Warranty,Impulse Item,Impulse Item",28.78,Nov
2665,27,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,Express,,0,Aug
2666,54,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,Express,Accessory,18.83,Oct
2666,54,Male,Yes,Tablet,SKU1002,3,Cancelled,Cash,1482.18,247.03,6,Overnight,Accessory,5.76,Feb
2666,54,Male,No,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,Standard,,0,Aug
2671,78,Male,Yes,Smartphone,SKU1004,2,Cancelled,Cash,6329.52,791.19,8,Overnight,,0,Sep
2671,78,Male,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,Overnight,"Impulse Item,Impulse Item",54.87,Sep
2671,78,Male,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,Express,Accessory,24.14,Sep
2672,63,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,Express,,0,Feb
2674,62,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,20.75,20.75,1,Standard,"Extended Warranty,Extended Warranty,Impulse Item",34.39,Oct
2674,62,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,Overnight,"Impulse Item,Impulse Item",73.97,Dec
2677,76,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,Overnight,"Extended Warranty,Extended Warranty,Accessory",57.14,Jan
2680,45,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,2373.57,791.19,3,Express,"Impulse Item,Extended Warranty,Accessory",112.97,Dec
2681,39,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,5068.98,844.83,6,Standard,"Impulse Item,Accessory",82.8,Oct
2684,69,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,2783.76,463.96,6,Standard,"Accessory,Accessory",68.56,May
2684,69,Female,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,Standard,"Accessory,Impulse Item,Extended Warranty",116.11,Aug
2685,50,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,5538.33,791.19,7,Express,Accessory,22.16,Dec
2686,66,Female,No,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,Express,"Impulse Item,Impulse Item,Impulse Item",59.3,Oct
2687,31,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,Standard,"Impulse Item,Extended Warranty,Impulse Item",78.87,Jul
2687,31,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,Express,,0,Aug
2688,34,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,Standard,Impulse Item,45.67,Dec
2688,34,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,145.25,20.75,7,Overnight,Extended Warranty,49.16,Aug
2689,74,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,3247.72,463.96,7,Overnight,"Impulse Item,Extended Warranty",35.26,Jan
2690,33,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,Express,"Accessory,Extended Warranty",87.46,Feb
2690,33,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,7120.71,791.19,9,Express,"Extended Warranty,Extended Warranty",86.24,May
2692,62,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,Standard,,0,Nov
2695,18,Male,No,Smartphone,SKU1004,2,Completed,Paypal,1582.38,791.19,2,Standard,,0,Jun
2696,33,Male,No,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,Standard,Impulse Item,35.83,Oct
2697,75,Female,No,Smartphone,SKU1004,2,Completed,Paypal,2373.57,791.19,3,Standard,"Accessory,Extended Warranty",66.48,Apr
2699,66,Male,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,Standard,"Impulse Item,Impulse Item",31.56,Sep
2702,54,Male,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,Express,,0,Jul
2705,63,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,1729.21,247.03,7,Express,"Accessory,Impulse Item",45.55,Oct
2705,63,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,41.5,20.75,2,Express,,0,Dec
2707,74,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,4224.15,844.83,5,Express,"Extended Warranty,Extended Warranty,Accessory",66.96,Mar
2708,61,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Paypal,4224.15,844.83,5,Overnight,Extended Warranty,30.49,Apr
2709,69,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,Overnight,"Extended Warranty,Impulse Item,Accessory",65.39,Feb
2710,69,Female,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,Standard,"Impulse Item,Impulse Item",36.39,Mar
2711,37,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,Express,"Impulse Item,Accessory",29.62,Oct
2711,37,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,7911.9,791.19,10,Express,"Accessory,Accessory,Extended Warranty",73.39,Dec
2711,37,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,166,20.75,8,Standard,"Impulse Item,Impulse Item,Impulse Item",94.95,Jan
2711,37,Female,Yes,Tablet,SKU1002,3,Cancelled,Debit Card,247.03,247.03,1,Express,"Accessory,Accessory",47.77,Apr
2712,67,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,2373.57,791.19,3,Express,"Impulse Item,Accessory",57.13,Oct
2713,67,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,Express,,0,Nov
